date,user,text,Sentiment
2009-06-16 08:10:14,schatzes17,is reading about sport finance for fun ,Positive
2009-06-02 22:13:11,shycohen,"@richardbarley Where do the &quot;standard&quot; definitions come from? BTW, if my mom can say Google then it's not a &quot;tech&quot; word anymore ",Positive
2009-05-10 01:56:04,aimeekate,@TheBlondeTheory it doesn't sound like the perfect Saturday night... ,Positive
2009-05-22 02:54:10,KristyB_,still bored. Going to bed soon. Alone  Tired. Work tomorrow. Night lovers xx,Negative
2009-05-10 04:05:12,shirosayuri,"@queenbean99 We're capped, so I have to wait till tomorrow to upload. ",Negative
2009-04-19 03:29:05,bethanxroberts,loving the sunshine. makes me feel happy ,Positive
2009-06-06 14:27:37,KJL912,Taking the T To fenway ,Positive
2009-05-29 07:34:21,kellyhutchinson,getting ideas for our new project!  going to be interesting!,Positive
2009-05-14 05:17:47,MikeyA,awake at 5am again. ,Negative
2009-06-03 05:50:08,audriesmom,"My mom is doing a LOT better.  surgery went great! Glad thats over with, now back to work. can't wait to see my baby girl tonite!!!!! ",Positive
2009-06-03 01:56:10,AndriusZyg,"I came across very competitive, FREE 12 weeks Internet Marketing Course by ShoeMoney. It can't be better then that  http://shoemoneyx.com",Positive
2009-04-07 01:18:47,phoebeyee,retail therapy helps. Awww.... ,Positive
2009-06-15 15:50:30,caslenej0y,@yourmajestyy haha thanks Esther ,Positive
2009-06-06 01:44:08,dda,@myshiren I get that. But in the pic he looks sooo unhappy ,Negative
2009-05-10 18:44:54,conley09,sitting at home fixing to bath and go to bed gotta work tomorrow morning!!!!!!!!!!! ,Negative
2009-06-19 15:45:29,MsJuicy313,@mlexiehayden Lol shut up! It went black and the led light just started flashin when I hung up from my mom ,Positive
2009-06-07 01:23:40,mbreinholt,@MsAKAtainment Tired! But it;s later where you are ,Negative
2009-05-18 04:28:44,Garythetwit,@georgiaface Just as i diagnosed :s Good `springing` into action there btw ,Positive
2009-06-15 04:50:29,brianwelburn,"Right then, off to do some Rug-Work &amp; work on new Cross-Stitch designs !  Will tweet later !  CFN !",Positive
2009-06-01 23:32:15,lianacordes,@destinee_rae Haha lol. Im feelin much better. And great2knw u were tweeting...in the library?! lol. well hope u get ur work done.  thanks,Positive
2009-06-16 12:10:44,wesdavisjr,my computer is acting weird and now its deleting all my files today is not gonna be a good day ,Negative
2009-05-30 00:41:20,Edubambam,"@DENISE_RICHARDS one day i saw Denise at coldwater park , u were beautfull!!!!!!! with with dress and lola with u , i hope see u again ",Positive
2009-05-18 07:07:40,caitlincoyne,getting ready for my mani/pedi ,Positive
2009-04-07 04:09:40,agiftedmind,@Saffiter  My work is done then. Mhahaha!,Negative
2009-06-15 15:48:43,sixtycigarettes,My phone's nearly dead. Goodbye social life.  haha,Negative
2009-05-09 21:36:31,JeanneEEE,"@gemstwin Granny, Linda will be happy. ",Positive
2009-06-15 20:45:54,LaurenKolligs,My #ERIC banner is gone on Tweetie. ,Negative
2009-05-31 00:18:26,MONIQUEGUZ,I'M WORKING ON IT!!! (MY FINAL)  ,Negative
2009-06-03 04:33:01,LoganBusche,@cr1m50n sounds like were having the same problems and kinda morning. Great. We need go home d have a pity party on the couch and get fat ,Negative
2009-05-29 09:56:43,cacofresh,I hope tomorrow is as sunny and  hot as today ,Positive
2009-06-06 23:36:51,loldham,Omg my power cord isn't working anymore. I will die without my computer ,Negative
2009-06-16 05:49:58,georgiaily,nothing much ,Negative
2009-06-01 09:56:06,erinNarry,"well, not that slow actually ",Negative
2009-05-22 01:35:01,Lynne_GLAM,"at :.39 being self-employed course, hope tax forms will make sense after! primary + Greenaway this aft ",Positive
2009-06-14 23:32:07,otakureview,Went on tilt and was eventually thwarted one spot before the cut off to round five; still a good showing though ,Negative
2009-06-03 01:25:30,angelneri,Did something really really stupid.  Oww gosh. I'm sorry. I'm sorry. Feelings got into me. It's my fault naman talaga.,Negative
2009-05-03 05:56:56,MandinaM,@Mikespencer1 Have a drink (or 5) for me today  i'm sat at home feeling sorry for myself... hoping i will feel better tomorrow!,Negative
2009-06-07 18:40:57,fiafay,cant believe how fast the weekend went ,Negative
2009-06-15 19:09:32,Polyrok,"My dog is in the pet's hospital, I miss him!!   #BSB #BSB",Negative
2009-06-06 07:05:13,emmaluxton,@rachmurrayX i also love this one http://bit.ly/kv0UU   i love Niley vids,Positive
2009-05-29 22:44:11,briahiebert16,tell all yr friends to follow me on twitter thanks ,Positive
2009-06-22 14:14:56,enj0ythesiIence,[6.19.09] Our last day at Myrtle Beach.  Being silly and showing our &quot;grillz&quot;. haha http://tinyurl.com/ozzokz,Positive
2009-06-06 12:11:34,SavannahAisa,@therealsavannah savannah i didn't get to hear you because my computer was slow ,Negative
2009-05-29 01:17:56,RubeusWhite,@abhishekaggy Thanks...  Main soch raha tha Ayn rand padhne ki. Par pehle Oliver's story. ,Positive
2009-06-01 04:17:52,MaschaD,@YoungQoK U GOT ME THERE give us another one for when i at work I can think about it ,Negative
2009-05-22 06:21:17,leeleykeel,"@mamaspohr re &quot;reading is exhausting&quot; ... lol, can she dust or do laundry? if so, send her here to train my 2, the evil hound sisters ",Positive
2009-05-17 10:37:36,Dutchrudder,"@GeeGee01 LOL I know,,,, he should be thanking them ",Positive
2009-06-20 01:26:15,fionaaa_,im up stupidly early thanks to nicole  cant get back to sleep now!,Negative
2009-06-15 00:09:31,martina_n88,wanna go to the beeeach ,Negative
2009-05-28 21:42:27,SoTheniWasLike,"I said I make you smile for the simple fact I'm good at it, I make you smile so I can sit there and look at it  ya dig?",Positive
2009-05-03 08:35:56,gemzthexenite,@dannidavies yey! magical ear syndrome  ITS MAGIC!! Its like P!nks last night on tour in uk for like 6 months -sob-,Positive
2009-06-07 09:17:43,mopars0,"@konahead well, good morning to you too....aw wait it's 12:17pm so good afternoon ",Positive
2009-05-17 05:26:47,purexvanity,http://twitpic.com/5cugg - my half packed bag ready for switzerland! ahhh cant wait! ,Positive
2009-05-30 01:22:41,acidicice,@camera_obscura Will probably blog later or upload pics to Facebook ,Positive
2009-06-01 16:27:19,hockeycardshow,http://twitpic.com/6fk62 - Having a drink before shooting ,Positive
2009-06-25 01:58:46,JenPacheco,@dapacheco it was too hard! ,Negative
2009-05-31 09:03:15,nikisrinivasan,"Fighting over spoons, hurriedly passing cards, fantasies, mindless laughing. Gotta love reunions! ",Positive
2009-05-29 09:40:48,andilovehim4him,"Wait, scratch that last one.. i never think about my life. I just live life to the fullest. ",Positive
2009-06-16 04:09:19,shantchuason,@elvensapphire i'm happy to know that i made you smile  What time is it there?,Positive
2009-04-07 00:28:29,ggeorgee,i think its time for a myspace eedit.. i just ceebs doing it.. besides i am writing my diary for amelia ,Positive
2009-06-16 06:58:45,libraryninja,"@guernseylibrary Oh, thank you  Am speaking on the Fri with Sally so not as nervous - likely to stand there, smile and nod a lot though!!",Positive
2009-05-02 00:35:52,MicheleTune,"@brainmusic Always laughing, aren't we? ",Positive
2009-06-01 03:10:48,pocketedward,"@KandyChazer the car is the token, the railroad can be any of the four on the board and the hotel can be on any property. Hope that helps ",Positive
2009-06-16 11:08:17,Luneowl,@RyanLaker Really? I guess if I ever visit Oslo I'll say I'm Canadian. ,Positive
2009-05-30 02:41:19,KikaPatika,naws robert pattinson was the cutest baby i ever saw ,Positive
2009-05-31 15:27:51,Seifen_blase,well...i'm about to leave for a second time this evening. now driving to harburg. insane? NO. convinced?...maybe!  off. &quot;see&quot; you Â°__Â°,Negative
2009-06-25 05:04:29,beckyystarzz,im so hungry and its making me even more nervous ,Negative
2009-06-06 02:09:35,tiffanylozano,Sitting and waiting. ,Positive
2009-06-05 10:16:15,RhiannonLuvsYou,I really really need to make a video so bad! I havent made one in a week! ,Negative
2009-06-14 23:33:45,amanda_loves_jb,@dramadork001 I so wish I could celebrate with you guys!   I will be there in spirit!!,Positive
2009-04-07 08:40:57,micsav1,sitting doing nothing its great  ,Positive
2009-05-30 00:48:38,kimsherrell,"@sethsimonds i just think it's a humorous topic. u know?!! being given the boot... it's TWITTAhhh. not the united nations, hahaha. ",Positive
2009-05-29 15:42:24,Adamfyre,"@thehillers that's it! I've got several versions of the mummers dance on my Blackberry, it's on!! ",Positive
2009-06-16 18:52:28,jade_corinne,@NatalieSim omg i hope candie is okay...   i can't believe that. i'll pray for her!,Negative
2009-06-15 02:45:29,Fem71,Can't understand how this work's lol? Can any1 pls email me at fem7177@yahoo.com.au Thanx ,Positive
2009-06-17 19:43:42,razpr,@equusargento meeeh... lol ahora entendi. i have a bad tendency of reading things too quick. PS: necesito un juego nuevo ,Negative
2009-05-29 18:45:53,davidismyangel,@sarahdessen And I love how your books take place in the same city! I just saw Macy and Wes in Just Listen lol. ,Positive
2009-05-17 23:59:48,Sciarra05,Hospitals aren't any better than usual at 2 In the morning. ,Negative
2009-06-20 17:01:59,bsandusky,"@JennWebb That is happening. For sure! I have to pick, however, between three.... ",Negative
2009-05-31 17:54:15,Calin_Durus,@ObsessingOverEd lol @carenl got it from @manyafandom  Just sharing the wealth,Positive
2009-05-22 05:10:48,alexdunn10,gone to my last day as a high school junior! ,Negative
2009-06-21 07:20:26,silversmile,"become a follower if you're still hungover like me  we'll form a support group. and go for mcdonalds!! that would rock, you know it's true",Positive
2009-06-07 20:17:04,IckyErrca,"This weekend was lame, all I did was work and do homework. ",Negative
2009-05-30 06:38:38,amy_gorg,"Off to work yet again, to steal money of the beautiful punters ",Positive
2009-06-01 10:20:18,jmcdub,@EMcDub That would be @finallevel ,Positive
2009-06-17 05:49:39,Beware_Of_LaLa,wish i could be @ the SHM Pacha opening ,Negative
2009-05-29 11:57:33,ashleighjoelle,I am one tough little cookie ,Negative
2009-05-17 03:26:13,missy1994,rove on soon ,Positive
2009-05-30 02:53:23,tenpots,says rainy afternoon! sup?  http://plurk.com/p/x631r,Negative
2009-06-03 03:10:24,Ullina,@LaurenFreck08 Go to Riga - that is a really cool place to stay! Im will be there in November ,Positive
2009-06-15 23:22:53,hiolivejuicee,@theashleytaylor  back to square one of break up recovery,Positive
2009-06-18 20:54:17,andie_12,"Ewww..just drank a Coors Light,concert over,now Tony is gonna take me home feel bad cause i'm the only looser not goin to the afterparty ",Negative
2009-05-31 09:07:32,stfallen,"@PapareBoy dude, how is @charmbracelet85 and @DelilahSays making out BAD!?! I WOULD BUY TICKETS FOR THAT!   ",Negative
2009-05-17 11:30:24,DemiLSupporter,@ilovecyrus on here but they have gone onto myspace now ,Negative
2009-06-16 20:42:38,Slizard,i really shouldnt read twitter during award shows that have already aired on the east coast!  oh well still like watching the performances,Negative
2009-05-18 07:54:48,kristi_bailey,My last day here and I changed my mind I don't wanna leave my family and friends ,Negative
2009-05-30 19:04:49,lost_dog,@lainabeaar I am lost. Please help me find a good home. ,Negative
2009-05-09 22:45:28,hbmarie,Missing the sound of my fan when i sleep -the radio is getting old. Sigh. ,Negative
2009-06-20 16:03:39,JoBeanz,@Qbz yeah i found out yesterday. i was sad too.  r.i.p. gary papa*,Negative
2009-05-30 00:04:34,DebMomOf3,@YoungMommy Thanks for the #followfriday luv!  ,Positive
2009-06-18 19:00:16,sugarpoultry,@BrianReganComic. You need to update your Twitter!  We love you Brian!!!,Positive
2009-06-07 01:45:14,laurensimmons,@xemmma baby T. i miss you 2!  i hav this french song stuk in my head. love u debz xx,Negative
2009-06-16 04:35:57,algonacchick,"@AAA_Amerah - good morning, Amerah! ",Positive
2009-06-15 19:03:41,SaracaB,and they might have to do surgery on her... ,Negative
2009-06-05 14:32:42,bella456,I feel like I'm coming down with something. My throat and body is sore. I need to lie down  is it 5 yet?!,Negative
2009-05-03 20:06:38,RellMoney213,@modelprincessdy yeah aiiight i hope so. Im tryin to bileve you.  haha,Positive
2009-05-31 05:49:09,nic0lepaula,"Callin it a night. But happy 21st birthday to my favorite YouTube Anchorage lovelies, @jillianjoyce &amp; @jraquino! You drunkies.  Be safe!",Positive
2009-05-22 05:33:01,vikrambhatnagar,@twilightfairy thanx alot fairy...u truly deserve tht name! as u cn see i dont hv much follower..juss waitin for the list to cross 1000  ,Positive
2009-06-01 09:48:03,SUMMERWALKER,ATL come hang out at Ultimate Bar &amp; Grill 2nite!! DJ DRAMA n the building rockn the house  I'm writn a new blog my fav one so far!,Positive
2009-05-31 11:57:58,inmollywood,@freshalicious heehee  I felt dumb though b/c I babysat last night and my nails were done by a 3 year old.... ://,Negative
2009-06-02 00:06:39,theanand,@dinsan yea... @kenneyjacob has your host gone for lunch? cuz your site is down... ,Negative
2009-04-19 06:52:58,TheSmileMakers,looks SOOOO Weird now... i'm totally going back to my natural color.... ,Positive
2009-06-15 07:49:13,oliverbothwell,Searching email on the server is pretty awesome too. Hoorah! ,Positive
2009-05-02 12:38:15,CNCGEEK101,Cooking Burgers on the Grill for dinner right now as I tweet along ,Positive
2009-04-19 01:28:28,kmbyoung17,Getting ready to go home super tired   ** mo **,Negative
2009-05-31 08:51:04,MrsMcFlyGrimmy,@vickixashton yahh ty  did some maths then gave up haha too nice gawd I'm gonna fail my exams hahha xx,Positive
2009-06-01 19:02:36,Cynthia012,"Hmm...? Tired, got almost everything ready..cant believe school is ending, then off to high school ",Negative
2009-06-16 19:33:01,KDizzleRE,just got done with silverwood so much fun!! coming home ,Positive
2009-05-22 06:59:35,melodymaker,@raouldejongh @MybrandedlifeTM @nickjackson @jontyfisher Ok well come to the next #27dinner &amp; ask the #vitaminwater guys? As will I ,Positive
2009-06-18 14:36:46,MagicFan4Lyfe,@DwightHoward Being that the only reason I came to Twitter was because of Dwight Howard...lol...how could I not be SAD ,Negative
2009-06-05 11:25:50,el_gonzote,"Okay, these @FourSquare stats are ridiculous! @JoseSPiano is untouchable!   http://twitpic.com/6ojla",Negative
2009-06-02 19:08:57,rjgeyer,"@SlimBurkett Yeah, I sorta got it..  Was trying to acknowledge the funny with my comment.  I'm off my game right now.  ",Positive
2009-05-31 13:35:41,epsteada,Another flat bike tire.  Washed &amp; waxed the car instead.,Negative
2009-06-15 09:36:15,colorfuldreamer,i have never laughed so hard at a hannah montana episode like i have from the one last night. ,Negative
2009-06-17 17:44:30,hellomariely,@DjStibs chick fil a! fud ruckers! i wish texas had in and our burger ,Negative
2009-05-29 20:50:30,wowiee,Pissed my friend is bailing on me this weekend. ,Negative
2009-06-15 16:05:59,oxoxBethxoxo,Extra depressed  I wish Id have done anything to go to wembley :'(,Negative
2009-05-30 07:27:10,Treeflower86,Just woke up. Shower time. Everyone will be here in a little bit!! ,Positive
2009-06-06 10:02:02,FKTH,has started to see an improvement with her muscles in legs and arms  YAY,Positive
2009-05-03 06:14:25,mstum,"@Teifion Great  It will take some time though, not quite ready yet to announce anything.",Positive
2009-04-19 10:30:33,amandasuanne,@memoriesbymicha yes he is!!! I love him  hehe,Positive
2009-05-31 18:31:45,anggg11,still has no computer... ,Negative
2009-05-10 07:58:35,NipperFord,well the weather has really taken a turn for the worse. Turned from a lovely day to windy and raining ,Negative
2009-05-30 07:41:33,thatlass,@damohopo I've shouted at Bruno today! Hes a very naughty boy ,Positive
2009-06-07 04:49:25,NerdIndian,emergency call - looks like a visit to office is coming up on a Sunday evening ,Negative
2009-06-01 04:45:49,avsm,@paulshore01 Just break them and you get an MRI overnight. Worked for me ,Positive
2009-06-02 01:32:35,babeskii,Peeing a river! Ahh my best game of beer pong ,Positive
2009-06-07 08:16:17,kavadog,"In Manayunk at The Wall, rode the course this morning, great ride...chillin' w/ Saswata and Josh.  Great day!!! ",Positive
2009-05-29 20:21:22,chonster69,@gdiaz1435 n thanks for caring  nobody has really said anything or asked other than jessy,Positive
2009-05-31 07:50:46,NinjaKS,"Hopefully, FINALLY, Hanging out with Cassi today...I really need my bestfriend. ",Positive
2009-06-04 10:25:21,robertstulle,@se oh NOOOO. You're right. Crank 2 is not running in Berlin theaters anymore. We missed it! What a sorry bunch of loosers we are. ,Negative
2009-06-06 05:08:21,Jennisaurus_Rex,"*YAWN* I just ate some pretzels, and they were super good. ",Positive
2009-05-30 19:17:22,Christyxcore,I'm sad we're going home tomorrow  I'll have to come back out here before summer ends..,Negative
2009-06-06 20:53:03,rainbowsleeve,@solitarybelle omg - I'm seeing Pink too! June 13. ,Positive
2009-05-02 07:12:55,Sara_smk,Pray for good weather. Prom is tonight ,Positive
2009-05-17 10:34:12,OriginalOG,@ThisChicsFlava you can start posting soon... we are almost finished with the HOW TO website ,Positive
2009-06-15 09:42:26,deeelushious,mom wants to throw my old cosmo magazines. ,Negative
2009-06-20 07:11:17,WonderWeed,@THEEdarinbrooks So I try not to read spoiler but are you gone for good or will Max return because you will be missed ,Negative
2009-06-06 20:45:37,hexenwulf,@thisisbree I feel your pain. ,Negative
2009-05-02 00:25:43,amysav83,@fjkeogh have fun ,Positive
2009-05-18 00:54:53,redkunoichi,no spore trip after all .. so no choos or lepliage or gadgets for me ,Negative
2009-06-02 09:13:57,Rorden_Dancy,"@alexrokaw Sorry, haha... I fell asleep last night.  But your panic room sounds romantic as hell.",Negative
2009-05-29 00:01:32,skk123,@AshleyGofficial aww dont cry ashley ,Negative
2009-05-18 07:44:52,cellulitecream,Thankful that myspace classifieds is free... ,Positive
2009-05-18 02:55:29,abidoon,If anyone needs help with setting up Trac with mod_python let me know ,Positive
2009-06-23 13:50:17,nicoleredz3,Just home and very sick...  Any suggestions? Anyone?,Negative
2009-06-01 22:06:00,CindyheartsJon,"@joeymcintyre hey, we're chatting with Rob ",Positive
2009-05-18 05:55:41,jqlounge,only time i'm excited to be @ work on a Monday morning is when i've been painting all wknd ,Positive
2009-06-01 09:47:10,NickHollis,@KristinSchweain I've done that before. D: I was only able to use my laptop for 40 minutes or so.  I wasn't able to go back for it. ,Negative
2009-06-20 20:28:50,screwyoupunkass,What are you guys doing? Kinda bored here ,Negative
2009-06-14 14:34:15,SarcasticFairy,@SplashTurnTwist Well least it's not hand measles! You got physics in the morning? ,Negative
2009-06-17 21:57:57,bayside747,"Super Memory Match My daughter's favorite Iphone game, http://tr.im/oq9R I haven't found a game for me yet ",Negative
2009-06-19 07:06:32,everchris,@buffylhanson they are at Trinity in Denison this year. Unfortunately they weren't able to get a church in Sherman ,Negative
2009-05-28 22:00:17,seera09,Good mornin' pips! ,Positive
2009-06-17 19:07:39,Maineymaine,"slept early last night, so I missed &quot;Tayong Dalawa.&quot; ",Negative
2009-06-01 10:21:23,zully_529,@kingivn Im doing good just dealing with allergies cuz of the damn pollen ,Negative
2009-06-07 08:58:19,SexyMel1986,@Gordelia You mean we are aloud to have day's to our selves?  I'm missing out!,Negative
2009-06-06 01:35:24,Isil_Loves_Mcr,Tetris was very cool game for me when I was a child ,Positive
2009-06-05 16:37:01,Azleeshy,@BarbaraBentley I am looking forwrd to it! ,Positive
2009-06-16 01:46:37,miguelcaymo,thanks vanj for catching me.  http://twitpic.com/7j5y9,Positive
2009-06-15 18:47:57,Reneh,just want to say hello to all my followers ,Positive
2009-05-29 07:49:09,created4mykids,being upset ,Negative
2009-06-07 09:39:20,g00b3r5,@djbertface ... Me too!  so i know how difficult it is... Sorry friend!,Negative
2009-06-25 09:14:10,whoaitsgabby7,you're not the same anymore. ,Negative
2009-06-02 04:23:29,spiller2,@NCIRL thanks for the add! ,Positive
2009-05-30 09:37:32,ThiagoAcquaviva,good morning twitters! or should i say GOOD AFTERNOON? haha ,Positive
2009-05-17 01:00:18,apoorvsharma,and Prison Break's over. Prolly the most captivating shows I've seen in my life. Sad ending... ,Negative
2009-05-29 08:05:49,LadyGlutter,@shadowhelm Everyday is a good day for a new Pandora channel!  ,Positive
2009-06-18 10:30:06,rotron,@katism04 German Motor Specialist. They're great but expensive  $1200+ to fix my aircon and get new front brakes + rotors,Negative
2009-05-31 23:47:45,webteam30stm,@Jirad13 made a beautiful dreams hun ,Positive
2009-06-18 16:19:08,IhaveTheFear,"finally uploaded my hungary photos to my mac, shame my battery died when i was out walking, only have 95 shots ",Negative
2009-05-14 06:28:11,sakuraharutsuki,need holiday.. ,Negative
2009-06-02 23:49:21,ZenDoc,@MissDibbs unless of course it's not your face &amp; the owner of that face is threatening to sue you.  @MisterNoodle @LoriMoreno,Positive
2009-06-01 06:27:19,locoboi89,Lol i kno bby i wont c u till 1030  @jboomboompow,Negative
2009-05-29 15:40:16,traybishop,"@LossAngeles why thank u for the compliment(s)! Also, am now following @adrigonzo - like what she's got 2 say ",Positive
2009-05-17 10:56:56,cUtEgUrLiE,@kyraislove that can be fun though!  ,Positive
2009-06-18 23:54:58,johnvicory,So tired and not even home yet ,Negative
2009-06-01 08:51:02,ayravillanueva,just found out that the girl from Wait for You music video is the same girl in A Little Too Not Over You music video  fernanda..right?,Positive
2009-05-29 14:46:51,judel,LOL I called and tld agcy to stop calling. @williger: about 2x a week I get collection calls for Vicki Spina.  Any clue who she &lt;-- nope ,Positive
2009-06-01 00:14:03,myvegasscene,"@ManyaS @LightGroup Have a great week, see you at #bnblv in #vegas Pls let us know if anything else is happening. ",Positive
2009-06-01 05:32:56,wowlew,isPlayer Has Died! Sorry ,Negative
2009-06-14 23:30:17,RunHannahRun,making a &quot;photography inspirations&quot; scroll box for my profile  watching degrassi,Positive
2009-06-17 06:05:53,Vix_Pix,"Foolishly, I typed m*rketing in my last Tweet (but with an A, not an *) Now have a shed load of related bots (and/or twats) following me. ",Negative
2009-05-18 01:01:22,patrick_warren,Going to make the most of it! ,Positive
2009-06-20 17:38:37,jrsmith1154,got the yard mowed and going to go walk dog and then its a shower and maybe a little work on my project in the office - organization ,Positive
2009-06-06 19:36:46,HalleySuzy,The Hangover. ,Positive
2009-06-20 14:20:12,deadlyknitshade,"Film three of Harry Potter marathon. I have to leave as i live in bloody Surrey. Little Whinging. Well, a fair amount of whinging. ",Negative
2009-06-07 06:35:37,eerikaf,"WOHO, French Open. Federer vs. Soderling. Who will win? Follow me, you won't reagret it! ",Positive
2009-05-29 00:52:36,Yoshimikiosha,@mizzlalabaybii @KEWSBOOGIE im just so lonely right now. maybe SADE GOT ME FEELING LIKE THIS ,Negative
2009-06-05 17:49:21,manojalpa,"Apartment is starting to look like a real home.  Can't wait to have little puppy running around, ruining everything I'm working so hard on",Negative
2009-06-15 13:25:27,tracyne,@DonnieWahlberg you are very sweet to post that for your Aussie fans!  ,Positive
2009-06-07 05:10:56,felicityfuller,@littledotty i have vista on my laptop and XP on my desktop - Vista can be a bit of a pain sometimes! ,Negative
2009-05-03 03:10:46,urbanexperiment,"@sahiraa But you spam me too, and I continue following because I like to know what my friends are up to. ",Negative
2009-06-20 08:39:06,briana10192,@TherealErPerry aww im sorry  you should try to go theres still tickets left ,Negative
2009-05-03 07:10:10,sitaowei,"@roshidoshi My mother also keeps a record of the books she reads. And, believe it or not, she reads more than I do! ",Positive
2009-05-29 14:06:09,DawnofOURnight,Haha yet another one!!!  I'm really on a roll with this game!!,Positive
2009-05-31 01:17:26,BrandyWandLover,@pinkbunny69 nope no news on london  xx,Negative
2009-05-29 11:00:07,FlyGirlMeMe,ok its FF soooo why isn't anyone following MEEEE??? LOL ughhhh I have some lazy a%# followers they wont even help me out ,Negative
2009-05-31 12:34:41,Flyshorty456,Afternoon twitter Family ,Positive
2009-05-22 06:01:17,Bruniiinho,"Foram sï¿½ 2 min, mas ainda entrei na Pull and Bear Outlet ",Positive
2009-05-30 21:28:16,minorityx,@kimhade come with me ,Positive
2009-05-16 22:53:22,Ashangl,@brittanyhowser you never tried my soy cherry chocolate chip frozen yogurt  It's so gooood.,Negative
2009-06-14 23:05:38,dannnnnniiiie,just remembered tomorrow is &quot;thee night&quot;. gotta be at wal-mart by midnight. just like last year  LVATT !,Negative
2009-05-30 08:29:14,meedom,going to my aunts 35th birthday later  i love her to death &lt;3,Positive
2009-05-16 23:28:20,NessaSingollo,My twitterberry won't post pics damnit ,Negative
2009-05-31 05:29:38,Secrenax,"@Jasmine Hi there jasmine, you know what I Heard about you in Animax that you registered on twitter and I Liked u to know that you rock! ",Positive
2009-06-19 17:04:25,zyber17,@Christyxcore ah. Ok. I want beejive 3.0 ,Negative
2009-06-18 09:55:15,cloudave,Collecta.com: collecta maybe... I'd like to see finda  and displaya... not waita ,Negative
2009-05-31 00:14:10,NotJoelShapiro,@rahulsood When's the update to the Envy133 coming? I want ont but know that it's trailing edge speed w/o trailing edge price now ,Negative
2009-06-25 04:56:24,ohanne,I hate wasps so much ,Negative
2009-06-06 01:49:47,Janell_Gibbons,I completely adored Away We Go. ,Negative
2009-05-18 07:18:06,lindadominique,@tywebbin I'm going to have to try that blog tour thingy ,Positive
2009-05-03 21:00:06,fllygirl242,@dutch3sssin no she's not  sighs,Negative
2009-06-03 03:04:24,loseoxygen,i love the fact that masterchef's credits is &quot;hot n cold&quot;. ,Positive
2009-05-18 07:01:26,AriannaLA,"@jordanalorraine  I'm not in town that weekend, but I can reserve the month of August to have dimsum with you ",Negative
2009-05-29 17:39:20,AngelaSx3,homee. long day at school x] im a justice!  imissed yu Dana!!,Positive
2009-05-29 11:30:27,richardjluna,TGIF!!! But also sad that this is last day I get to work with my favorite TV reporter ,Negative
2009-05-30 10:54:38,megsiapnogan,"@ALauderdale Thanks, right back at you! ",Positive
2009-06-01 16:09:01,alydicapua,@torischneebaum I have 103 fever ,Negative
2009-06-01 13:09:53,FragMonger360,@trixie360 @PlanetXbox360 @FragDolls @majornelson Great press conf!  Some nice &amp; unexpected announcements!  ,Positive
2009-06-16 01:00:39,wyndwitch,@christay0102 That is what caused the collapse and knee injury ,Negative
2009-06-05 09:23:39,IamOwor,@whittneyraye aawwwww thank you  i just blushed///,Positive
2009-06-20 22:48:38,juices_baby,bored as hell ,Negative
2009-06-05 23:51:00,poochy62,I have no access to my facebook account. It's stuffed up!  ,Negative
2009-05-18 06:24:24,AberdeenUK,"@xbllygbsn might be a bit soon, mebby once he comes back, i'll see him :$ really no sure  :$. it is? lol ;). well... http://bit.ly/lTwT4",Positive
2009-06-02 01:03:01,Muovo,Good morning Malta  sending some tweets to all of you about Muovo's job vacancies. Tweet us back.  http://bit.ly/11TP5h,Positive
2009-04-20 23:30:12,FR1Z,"Woke up sick. Missed out on outing today so not very happy about that.  Whoever brought up the flu in humanity, I hope you burn and die.",Negative
2009-04-07 05:22:14,Lucicfan13,UNC dismantles Mich. St. to claim championship I wanted Nova to win ,Negative
2009-05-31 17:22:06,WalkingHorse,@SouthernHorses Yes! Peppermint essential oil! ,Positive
2009-06-16 01:58:32,lnlne,@MuhammadAdel I guess that's one option ,Positive
2009-05-31 10:27:37,87sal87,"@enia59 Oh goodie  Aw, I should try Rita with some, but she only ever seems bothered about grapes lol xxxx",Negative
2009-06-16 08:07:32,spinningteacups,in love with my boyfriend. he surprised the hell out of me today. (:*  oh babyyy!&lt;3 miss him so much. ,Negative
2009-05-30 10:23:46,brittnicarvell,Oh well ,Positive
2009-05-31 02:29:44,TraceyHewins,@ComedyQueen no idea. Just woke up early is all ,Negative
2009-04-18 07:31:36,iamSG,@seejoshflounder haha clearly! That makes me feel better because mine was at least relevant to today. ,Positive
2009-06-16 13:37:25,anaisg,Still waiting at the airport after 1+ hour. Not looking forward to the ridiculous traffic. So much for an early day. ,Negative
2009-05-31 19:04:53,Linka13,@andzoidberg Damnit I need to see that. ,Negative
2009-05-31 13:26:15,youngandcrazed,freaking out ,Negative
2009-06-06 16:45:12,chalabsjer,ugh 2 more hours of meat and fish work ,Negative
2009-06-02 21:11:49,Lilmss888,I got a parking ticket and I was parked in front of my house ,Negative
2009-06-06 06:08:53,scrapventure,@lindalhall I can't do without my early morning quiet time.  ,Negative
2009-06-02 10:18:45,neezat,@Star_cullen  me 2 ,Negative
2009-06-25 08:48:10,thecopyninja,"@Alvhin it was a caress, not a pinch ",Negative
2009-06-15 14:50:28,OdisG,@ceethedon lmao ugh i wish i can hustle  shit has me soo stressed im gon sell ass or sumthin lol uhm. Fire island is wat it is....Gay.,Negative
